Make,Model,Year,Price,BodyStyle,Trim,FuelType,CityMPG,HighwayMPG,Drivetrain,Transmission,Engine,Link
Ford,Escape,2019,27630,SUV,SEL,E85 Flex Fuel,23,30,AWD,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo Flexible Fuel,http://cars.com/vehicledetail/detail/756684112/overview/
Ford,Escape,2019,25169,SUV,SE,E85 Flex Fuel,22,28,AWD,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo Flexible Fuel,http://cars.com/vehicledetail/detail/761056237/overview/
Ford,Escape,2019,36180,SUV,Titanium,E85 Flex Fuel,21,27,AWD,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo Flexible Fuel,http://cars.com/vehicledetail/detail/765871232/overview/
Ford,Escape,2019,25578,SUV,SE,E85 Flex Fuel,22,28,AWD,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo Flexible Fuel,http://cars.com/vehicledetail/detail/753076301/overview/
Ford,Escape,2019,24299,SUV,S,Gasoline,21,29,Front-Wheel Drive,6-Speed Automatic W/Selectshift,2.5l i-vct,http://cars.com/vehicledetail/detail/762287822/overview/
Ford,Escape,2018,36675,SUV,Titanium,Gasoline,20,27,AWD,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,http://cars.com/vehicledetail/detail/737706423/overview/
Ford,Escape,2018,32058,SUV,Titanium,Gasoline,20,27,AWD,6-Speed Automatic,EcoBoost 2.0L I4 GTDi DOHC Turbocharged VCT,http://cars.com/vehicledetail/detail/751707843/overview/
Ford,Escape,2018,26380,SUV,SE,Gasoline,23,30,AWD,Automatic 6-Speed,1.5L 4 cyls,http://cars.com/vehicledetail/detail/729992728/overview/
Ford,Escape,2018,27042,SUV,SE,Gasoline,23,30,AWD,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,http://cars.com/vehicledetail/detail/749935029/overview/
Ford,Escape,2018,28104,SUV,SEL,Gasoline,23,30,AWD,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,http://cars.com/vehicledetail/detail/747385405/overview/
Ford,Escape,2017,23241,SUV,SE,Gasoline,23,30,AWD,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,http://cars.com/vehicledetail/detail/710354579/overview/
Ford,Escape,2017,38515,SUV,Titanium,Gasoline,23,30,AWD,6-Speed Automatic w/OD,Intercooled Turbo Premium Unleaded I-4 2.0 L/121,http://cars.com/vehicledetail/detail/692830013/overview/
Ford,Escape,2017,33265,SUV,SE,Gasoline,23,30,FWD,6-Speed Automatic w/OD,Intercooled Turbo Premium Unleaded I-4 2.0 L/121,http://cars.com/vehicledetail/detail/762735003/overview/
Ford,Escape,2017,29260,SUV,Titanium,Gasoline,23,30,AWD,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,http://cars.com/vehicledetail/detail/711306912/overview/
Ford,Escape,2017,31260,SUV,SE,Gasoline,23,30,FWD,6-Speed Automatic w/OD,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,http://cars.com/vehicledetail/detail/700926743/overview/
Ford,Escape,2016,28995,SUV,,Gasoline,22,29,AWD,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,http://cars.com/vehicledetail/detail/676374330/overview/
Ford,Escape,2015,27250,SUV,SE,Gasoline,22,29,FWD,Automatic,I4 2.0 L,http://cars.com/vehicledetail/detail/639096840/overview/
Ford,Escape,2015,36040,SUV,Titanium,Gasoline,22,29,FWD,Automatic,I4 2.0 L,http://cars.com/vehicledetail/detail/640136513/overview/
Ford,Escape,2015,29180,SUV,SE,Gasoline,22,29,FWD,Automatic,I4 2.0 L,http://cars.com/vehicledetail/detail/635911431/overview/
Ford,Escape,2015,36280,SUV,Titanium,Gasoline,22,29,AWD,Automatic,I4 2.0 L,http://cars.com/vehicledetail/detail/640359994/overview/
Ford,Escape,2015,14995,SUV,Titanium,Gasoline,22,29,FWD,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,http://cars.com/vehicledetail/detail/764706064/overview/
Ford,Excursion,2003,,SUV,Limited,Diesel,,,AWD,5-Speed Automatic,6.0L V8 32V DDI OHV Turbo Diesel,http://cars.com/vehicledetail/detail/767424766/overview/
Ford,Expedition,2019,71028,SUV,Platinum,Gasoline,17,22,AWD,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/766481593/overview/
Ford,Expedition,2019,62903,SUV,XLT,Gasoline,17,22,RWD,10-Speed Automatic w/OD,Twin Turbo Premium Unleaded V-6 3.5 L/213,http://cars.com/vehicledetail/detail/753167261/overview/
Ford,Expedition,2019,64582,SUV,Limited,Gasoline,17,24,AWD,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/764078848/overview/
Ford,Expedition,2019,60670,SUV,XLT,Gasoline,17,22,AWD,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/756242094/overview/
Ford,Expedition,2019,65465,SUV,XLT,Gasoline,17,22,AWD,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/762631434/overview/
Ford,Expedition,2018,54353,SUV,XLT,Gasoline,17,24,RWD,10-Speed Automatic,EcoBoost 3.5L V6 GTDi DOHC 24V Twin Turbocharged,http://cars.com/vehicledetail/detail/751886052/overview/
Ford,Expedition,2018,46900,SUV,XLT,Gasoline,17,24,AWD,10-Speed Automatic w/OD,Twin Turbo Regular Unleaded V-6 3.5 L/213,http://cars.com/vehicledetail/detail/757125342/overview/
Ford,Expedition,2018,58990,SUV,Limited,Gasoline,17,24,AWD,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/742075018/overview/
Ford,Expedition,2018,57940,SUV,XLT,Gasoline,17,24,RWD,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/731748469/overview/
Ford,Expedition,2018,70385,SUV,Limited,Gasoline,17,24,RWD,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/737042291/overview/
Ford,Expedition,2017,57943,SUV,Limited,Gasoline,15,21,AWD,6-Speed Automatic,V-6 cyl,http://cars.com/vehicledetail/detail/766756314/overview/
Ford,Expedition,2017,50295,SUV,Limited,Gasoline,15,21,AWD,6-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/710642852/overview/
Ford,Expedition,2017,44500,SUV,XLT,Gasoline,15,21,RWD,6-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/753881610/overview/
Ford,Expedition,2017,39995,SUV,XLT,Gasoline,15,21,RWD,6-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/695352042/overview/
Ford,Expedition,2017,50998,SUV,Platinum,Gasoline,15,21,RWD,6-Speed Automatic w/OD,Twin Turbo Regular Unleaded V-6 3.5 L/213,http://cars.com/vehicledetail/detail/689268568/overview/
Ford,Expedition EL,2017,63486,SUV,XLT,Gasoline,15,20,AWD,Shiftable Automatic,3.5L V6 24V GDI DOHC Twin,http://cars.com/vehicledetail/detail/729151018/overview/
Ford,Expedition EL,2017,67448,SUV,Platinum,Gasoline,15,20,AWD,6-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/702816792/overview/
Ford,Expedition EL,2017,56900,SUV,Limited,Gasoline,15,20,AWD,6-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/745370761/overview/
Ford,Expedition EL,2017,63997,SUV,Platinum,Gasoline,15,20,RWD,6-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/730854507/overview/
Ford,Expedition EL,2017,58826,SUV,Platinum,Gasoline,15,20,FOUR WHEEL DRIVE,6-SPEED AUTOMATIC,3.5L EcoBoost V6,http://cars.com/vehicledetail/detail/679143032/overview/
Ford,Expedition Max,2019,73415,SUV,Limited,Gasoline,17,23,AWD,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/765687544/overview/
Ford,Expedition Max,2019,71050,SUV,Limited,Gasoline,17,23,AWD,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/760461027/overview/
Ford,Expedition Max,2019,76635,SUV,Limited,Gasoline,17,23,AWD,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/756278207/overview/
Ford,Expedition Max,2019,69505,SUV,XLT,Gasoline,16,21,AWD,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/760098678/overview/
Ford,Expedition Max,2019,67940,SUV,XLT,Gasoline,16,21,AWD,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/762952908/overview/
Ford,Expedition Max,2018,63935,SUV,Limited,Gasoline,17,23,AWD,10-Speed Automatic,EcoBoost 3.5L V6 GTDi DOHC 24V Twin Turbocharged,http://cars.com/vehicledetail/detail/745960205/overview/
Ford,Expedition Max,2018,45968,SUV,XLT,Gasoline,16,21,AWD,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/746483306/overview/
Ford,Expedition Max,2018,58569,SUV,XLT,Gasoline,16,21,AWD,10-Speed Automatic,EcoBoost 3.5L V6 GTDi DOHC 24V Twin Turbocharged,http://cars.com/vehicledetail/detail/764250259/overview/
Ford,Expedition Max,2018,72448,SUV,Limited,Gasoline,17,23,,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/747499162/overview/
Ford,Expedition Max,2018,67916,SUV,Limited,Gasoline,17,23,AWD,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/738817887/overview/
Ford,Explorer,2020,57650,SUV,ST,Gasoline,,,AWD,10-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/765609469/overview/
Ford,Explorer,2020,59521,SUV,Platinum,Gasoline,,,AWD,10-Speed Automatic,V6,http://cars.com/vehicledetail/detail/765600081/overview/
Ford,Explorer,2020,54225,SUV,Limited,Gasoline,,,AWD,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,http://cars.com/vehicledetail/detail/765794639/overview/
Ford,Explorer,2020,57644,SUV,ST,Gasoline,,,AWD,10-Speed Automatic,V6,http://cars.com/vehicledetail/detail/766233086/overview/
Ford,Explorer,2020,54225,SUV,Limited,Gasoline,,,AWD,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,http://cars.com/vehicledetail/detail/765587411/overview/
Ford,Explorer,2019,45065,SUV,XLT,Gasoline,17,24,AWD,6-Speed Automatic,3.5L V6 24V MPFI DOHC,http://cars.com/vehicledetail/detail/757455062/overview/
Ford,Explorer,2019,33108,SUV,XLT,Gasoline,17,24,AWD,6-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,http://cars.com/vehicledetail/detail/764662196/overview/
Ford,Explorer,2019,50118,SUV,sport,Gasoline,16,22,AWD,6-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/763327066/overview/
Ford,Explorer,2019,40160,SUV,XLT,Gasoline,17,24,AWD,6-Speed Automatic,3.5L V6 24V MPFI DOHC,http://cars.com/vehicledetail/detail/765509708/overview/
Ford,Explorer,2019,43517,SUV,XLT,Gasoline,17,24,AWD,6-Speed Automatic,3.5L V6 24V MPFI DOHC,http://cars.com/vehicledetail/detail/758275788/overview/
Ford,Explorer,2018,39437,SUV,XLT,Gasoline,16,22,AWD,6-Speed Automatic,3.5L V6 Ti-VCT,http://cars.com/vehicledetail/detail/741647901/overview/
Ford,Explorer,2018,42580,SUV,Limited,Gasoline,,,AWD,6-Speed Automatic,3.5L V6 24V MPFI DOHC,http://cars.com/vehicledetail/detail/748554500/overview/
Ford,Explorer,2018,36740,SUV,Limited,Gasoline,,,FWD,Automatic,.2.3L,http://cars.com/vehicledetail/detail/733805650/overview/
Ford,Explorer,2018,43517,SUV,XLT,Gasoline,16,22,AWD,6-Speed Automatic,3.5L V6 Ti-VCT,http://cars.com/vehicledetail/detail/746878850/overview/
Ford,Explorer,2018,42030,SUV,Limited,Gasoline,,,AWD,6-Speed Automatic,3.5L V6 24V MPFI DOHC,http://cars.com/vehicledetail/detail/732826226/overview/
Ford,Explorer,2017,44774,SUV,Platinum,Gasoline,16,22,AWD,6-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/712140209/overview/
Ford,Explorer,2017,45750,SUV,sport,Gasoline,,,AWD,6-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/701924740/overview/
Ford,Explorer,2017,45990,SUV,Platinum,Gasoline,16,22,AWD,6-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,http://cars.com/vehicledetail/detail/700881153/overview/
Ford,Explorer,2017,37323,SUV,XLT,Gasoline,17,24,AWD,6-Speed Automatic w/OD,Regular Unleaded V-6 3.5 L/213,http://cars.com/vehicledetail/detail/738366122/overview/
Ford,Explorer,2017,37995,SUV,Limited,Gasoline,,,FWD,6-Speed Automatic,3.5L V6 24V MPFI DOHC,http://cars.com/vehicledetail/detail/735225598/overview/
Ford,Explorer,2016,44760,SUV,Platinum,Gasoline,16,22,AWD,6-Speed A/T,,http://cars.com/vehicledetail/detail/666952560/overview/
Ford,Explorer,2016,43915,SUV,Platinum,Gasoline,16,22,AWD,6-Speed A/T,,http://cars.com/vehicledetail/detail/721912606/overview/
Ford,Explorer,2016,38998,SUV,Limited,Gasoline,16,23,AWD,6-Speed Automatic w/OD,Intercooled Turbo Premium Unleaded I-4 2.3 L/140,http://cars.com/vehicledetail/detail/655704737/overview/
Ford,Explorer,2016,27995,SUV,XLT,Gasoline,16,23,AWD,6-Speed Automatic w/OD,Regular Unleaded V-6 3.5 L/213,http://cars.com/vehicledetail/detail/744044382/overview/
Ford,Explorer,2016,40393,SUV,XLT,E85 Flex Fuel,16,23,FWD,Automatic,6 Cylinder,http://cars.com/vehicledetail/detail/671395465/overview/
Ford,Flex,2019,35964,SUV,SEL,Gasoline,16,22,FWD,6-Speed Automatic,3.5L V6 24V MPFI DOHC,http://cars.com/vehicledetail/detail/757062466/overview/
Ford,Flex,2019,38376,SUV,SEL,Gasoline,16,22,AWD,6-Speed Automatic,3.5L V6 24V MPFI DOHC,http://cars.com/vehicledetail/detail/760369459/overview/
Ford,Flex,2019,36054,SUV,SEL,Gasoline,16,22,AWD,6-Speed Automatic,3.5L V6 24V MPFI DOHC,http://cars.com/vehicledetail/detail/763864690/overview/
Ford,Flex,2019,33019,SUV,SEL,Gasoline,16,22,FWD,6-Speed Automatic,3.5L V6,http://cars.com/vehicledetail/detail/763484558/overview/
Ford,Flex,2019,36721,SUV,SEL,Gasoline,16,22,Front Wheel Drive,,3.5L V6,http://cars.com/vehicledetail/detail/746395691/overview/
Ford,Flex,2018,36207,SUV,SEL,Gasoline,16,23,AWD,6-Speed Automatic w/OD,Regular Unleaded V-6 3.5 L/213,http://cars.com/vehicledetail/detail/732536720/overview/
Ford,Flex,2018,35155,SUV,SEL,Gasoline,16,23,Front-Wheel Drive (F,Six-Speed SelectShift Automatic Transmission with,3.5L Ti-VCT V6 Engine,http://cars.com/vehicledetail/detail/750921186/overview/
Ford,Flex,2018,34300,SUV,SEL,Gasoline,16,23,AWD,6-Speed Automatic,3.5L V6 24V MPFI DOHC,http://cars.com/vehicledetail/detail/716714250/overview/
Ford,Flex,2018,34161,SUV,SEL,Gasoline,16,23,FWD,6-Speed Automatic,3.5L V6,http://cars.com/vehicledetail/detail/737906603/overview/
Ford,Flex,2018,37422,SUV,SEL,Gasoline,16,23,AWD,6-Speed Automatic,3.5L V6 24V MPFI DOHC,http://cars.com/vehicledetail/detail/717793678/overview/
Ford,Flex,2017,34998,SUV,SEL,Gasoline,16,23,FWD,Automatic,6 Cylinder,http://cars.com/vehicledetail/detail/686739467/overview/
Ford,Flex,2017,38580,SUV,SEL,Gasoline,16,23,FWD,Automatic,3.5 L,http://cars.com/vehicledetail/detail/686547401/overview/
Ford,Flex,2017,28390,SUV,SEL,Gasoline,16,23,FWD,6-Speed Automatic,3.5L V6 24V MPFI DOHC,http://cars.com/vehicledetail/detail/747910219/overview/
Ford,Flex,2017,38423,SUV,SEL,Gasoline,16,23,AWD,6-Speed Automatic w/OD,Regular Unleaded V-6 3.5 L/213,http://cars.com/vehicledetail/detail/704278529/overview/
Ford,Flex,2017,29480,SUV,Limited,Gasoline,16,23,FWD,6-Speed Automatic,3.5L V6 24V MPFI DOHC,http://cars.com/vehicledetail/detail/718145297/overview/
Ford,Flex,2016,37788,SUV,Limited,Gasoline,16,23,FWD,6-Speed Automatic,3.5L V6 Ti-VCT,http://cars.com/vehicledetail/detail/756063243/overview/
Ford,Flex,2016,37820,SUV,SEL,Gasoline,16,22,AWD,6-Speed Automatic,3.5L V6 24V MPFI DOHC,http://cars.com/vehicledetail/detail/682341422/overview/
Ford,Flex,2016,22998,SUV,SE,Gasoline,16,23,FWD,6-Speed Automatic w/OD,Regular Unleaded V-6 3.5 L/213,http://cars.com/vehicledetail/detail/682503806/overview/
Ford,Flex,2016,39995,SUV,Limited,Gasoline,16,23,FWD,6-Speed Automatic,3.5L V6 Ti-VCT,http://cars.com/vehicledetail/detail/694935156/overview/
GMC,Acadia,2019,37655,SUV,SLE-2,Gasoline,21,25,FWD,Automatic 6-Speed,2.5L 4 cyls,http://cars.com/vehicledetail/detail/754424866/overview/
GMC,Acadia,2019,36297,SUV,SLE-1,Gasoline,21,25,AWD,6-Speed Automatic,Gas V6 3.6L/223,http://cars.com/vehicledetail/detail/745259770/overview/
GMC,Acadia,2019,42944,SUV,Denali,Gasoline,18,25,AWD,6-Speed Automatic,3.6L V6 24V GDI DOHC,http://cars.com/vehicledetail/detail/751738497/overview/
GMC,Acadia,2019,40238,SUV,SLT-1,Gasoline,21,26,AWD,6-Speed Automatic,3.6L V6 24V GDI DOHC,http://cars.com/vehicledetail/detail/751889724/overview/
GMC,Acadia,2019,33810,SUV,SLE-2,Gasoline,21,25,FWD,6-Speed Automatic,3.6L V6 SIDI,http://cars.com/vehicledetail/detail/766015795/overview/
GMC,Acadia,2018,37738,SUV,SLE-2,Gasoline,21,26,FWD,6-Speed Automatic,3.6L V6 24V GDI DOHC,http://cars.com/vehicledetail/detail/735990948/overview/
GMC,Acadia,2018,35827,SUV,SLT-1,Gasoline,21,26,FWD,6-Speed Automatic,3.6L V6 SIDI DOHC VVT,http://cars.com/vehicledetail/detail/729714821/overview/
GMC,Acadia,2018,43194,SUV,SLT-2,Gasoline,18,25,AWD,6-Speed Automatic,3.6L V6 24V GDI DOHC,http://cars.com/vehicledetail/detail/733150038/overview/
GMC,Acadia,2018,37382,SUV,SLE-2,Gasoline,21,26,AWD,6-Speed Automatic,2.5L l4 DGI DOHC VVT,http://cars.com/vehicledetail/detail/756641153/overview/
GMC,Acadia,2017,34999,SUV,SLT-1,Gasoline,18,25,AWD,AUTOMATIC,3.6L V6 Cylinder Engine,http://cars.com/vehicledetail/detail/738321983/overview/
GMC,Acadia,2017,38100,SUV,SLE-2,Gasoline,21,26,Front Wheel Drive,Automatic,L4 2.5L; DOHC,http://cars.com/vehicledetail/detail/763490434/overview/
GMC,Acadia,2017,34950,SUV,SLT-1,Gasoline,18,25,FWD,6-Speed Automatic,2.5L I4 16V GDI DOHC,http://cars.com/vehicledetail/detail/689348849/overview/
GMC,Acadia,2017,38910,SUV,SLT-2,Gasoline,18,25,AWD,6-Speed Automatic,3.6L V6 24V GDI DOHC,http://cars.com/vehicledetail/detail/700042500/overview/
GMC,Acadia,2017,44495,SUV,SLE-2,Gasoline,21,26,AWD,AUTOMATIC,V6 Cylinder Engine 3.6L,http://cars.com/vehicledetail/detail/726176568/overview/
GMC,Acadia,2016,25999,SUV,SLE-2,Gasoline,15,22,AWD,Automatic,3.6L V6 Cylinder Engine,http://cars.com/vehicledetail/detail/766088564/overview/
GMC,Acadia,2016,44185,SUV,SLT-1,Gasoline,15,22,AWD,6-Speed Automatic,Gas V6 3.6L/217,http://cars.com/vehicledetail/detail/647204760/overview/
GMC,Acadia,2016,51257,SUV,Denali,Gasoline,15,22,AWD,6-Speed Automatic,3.6L V6 24V GDI DOHC,http://cars.com/vehicledetail/detail/757937126/overview/
GMC,Acadia,2016,36921,SUV,SLT-1,Gasoline,15,22,FWD,6-Speed Automatic,3.6L V6 24V GDI DOHC,http://cars.com/vehicledetail/detail/677485972/overview/
GMC,Acadia Limited,2017,39777,SUV,Limited,Gasoline,15,22,FWD,6-Speed Automatic,3.6L V6 24V GDI DOHC,http://cars.com/vehicledetail/detail/681963411/overview/
GMC,Acadia Limited,2017,39600,SUV,Limited,Gasoline,15,22,AWD,6-Speed A/T,3.6L SIDI V6 Engine,http://cars.com/vehicledetail/detail/749084973/overview/
GMC,Acadia Limited,2017,37883,SUV,Limited,Gasoline,15,22,FWD,6-Speed Automatic,3.6L V6 SIDI,http://cars.com/vehicledetail/detail/693879473/overview/
GMC,Acadia Limited,2017,35938,SUV,Limited,Gasoline,15,22,FWD,6-Speed Automatic,3.6L V6 24V GDI DOHC,http://cars.com/vehicledetail/detail/684720005/overview/
GMC,Acadia Limited,2017,,SUV,Limited,Gasoline,15,22,FWD,6-Speed Automatic,Gas V6 3.6L/217,http://cars.com/vehicledetail/detail/688896438/overview/
GMC,Terrain,2019,29066,SUV,SLE,Gasoline,26,30,FWD,9-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,http://cars.com/vehicledetail/detail/762013090/overview/
GMC,Terrain,2019,27354,SUV,SLE,E85 Flex Fuel,26,30,AWD,Automatic,1.5L,http://cars.com/vehicledetail/detail/745668813/overview/
GMC,Terrain,2019,26485,SUV,SLT,Gasoline,28,38,FWD,9-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,http://cars.com/vehicledetail/detail/743878095/overview/
GMC,Terrain,2019,36555,SUV,Denali,Gasoline,22,28,AWD,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,http://cars.com/vehicledetail/detail/755864370/overview/
GMC,Terrain,2019,43540,SUV,Denali,Gasoline,22,28,AWD,Automatic 9-Speed,2.0L 4 cyls,http://cars.com/vehicledetail/detail/745537446/overview/
GMC,Terrain,2018,32291,SUV,SLE Diesel,Diesel,,,FWD,6-Speed Automatic,Turbo Diesel I4 1.6L/,http://cars.com/vehicledetail/detail/747514610/overview/
GMC,Terrain,2018,32399,SUV,SLT,Gasoline,26,30,FWD,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,http://cars.com/vehicledetail/detail/766880035/overview/
GMC,Terrain,2018,29290,SUV,SLE,E85 Flex Fuel,26,30,FWD,9-Speed Automatic,Turbo Gas/Ethanol I4 1.5L/,http://cars.com/vehicledetail/detail/745685994/overview/
GMC,Terrain,2018,26792,SUV,SLE,Gasoline,26,30,FWD,Automatic,4 Cylinder,http://cars.com/vehicledetail/detail/735670972/overview/
GMC,Terrain,2018,27510,SUV,SLE,Gasoline,26,30,FWD,9-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,http://cars.com/vehicledetail/detail/717623103/overview/
GMC,Terrain,2017,25900,SUV,SLT,Gasoline,21,31,FWD,6-Speed Automatic,2.4L I4 16V GDI DOHC,http://cars.com/vehicledetail/detail/705560995/overview/
GMC,Terrain,2017,32495,SUV,SLE-2,E85 Flex Fuel,21,31,FWD,6-Speed Automatic,Gas/Ethanol I4 2.4L/145,http://cars.com/vehicledetail/detail/758098477/overview/
GMC,Terrain,2017,25750,SUV,SLT,Gasoline,21,31,FWD,6-Speed Automatic,2.4L I4 16V GDI DOHC,http://cars.com/vehicledetail/detail/730579966/overview/
GMC,Terrain,2017,31135,SUV,SLE-2,Gasoline,21,31,,Automatic,2.4L L4 DOHC 16V,http://cars.com/vehicledetail/detail/704142270/overview/
GMC,Terrain,2017,29924,SUV,SLE-2,Gasoline,21,31,FWD,6-Speed Automatic,2.4L I4 16V GDI DOHC,http://cars.com/vehicledetail/detail/685445781/overview/
GMC,Terrain,2016,24995,SUV,SLE-2,Gasoline,22,32,AWD,6-Speed Automatic,2.4L I4 16V GDI DOHC,http://cars.com/vehicledetail/detail/649597357/overview/
GMC,Terrain,2016,32820,SUV,SLE-2,Gasoline,22,32,FWD,6-Speed Automatic,2.4L I4 16V GDI DOHC,http://cars.com/vehicledetail/detail/736079272/overview/
GMC,Terrain,2016,29000,SUV,SLE-2,Gasoline,22,32,AWD,6-Speed Automatic,3.6L V6 24V GDI DOHC,http://cars.com/vehicledetail/detail/657838551/overview/
GMC,Yukon,2019,78450,SUV,Denali,Gasoline,14,23,AWD,10-Speed Automatic,6.2L V8 16V GDI OHV,http://cars.com/vehicledetail/detail/757806669/overview/
GMC,Yukon,2019,75765,SUV,Denali,Gasoline,14,23,AWD,10-Speed Automatic,Gas V8 6.2L/376,http://cars.com/vehicledetail/detail/764028926/overview/
GMC,Yukon,2019,70173,SUV,SLT,Gasoline,15,22,AWD,10-Speed Automatic,8 Cylinder,http://cars.com/vehicledetail/detail/752971863/overview/
GMC,Yukon,2019,60024,SUV,SLT Standard Edition,Gasoline,15,22,AWD,Shiftable Automatic,8 Cylinder,http://cars.com/vehicledetail/detail/751821654/overview/
GMC,Yukon,2019,68003,SUV,Denali,Gasoline,14,23,AWD,10-Speed Automatic,6.2L V8 16V GDI OHV,http://cars.com/vehicledetail/detail/750131613/overview/
GMC,Yukon,2018,69855,SUV,Denali,Gasoline,14,23,AWD,10-Speed Automatic,Gas V8 6.2L/376,http://cars.com/vehicledetail/detail/728809149/overview/
GMC,Yukon,2018,67560,SUV,SLT,Gasoline,16,23,AWD,6-Speed Automatic,Gas V8 5.3L/325,http://cars.com/vehicledetail/detail/742631168/overview/
GMC,Yukon,2018,67651,SUV,Denali,Gasoline,14,23,AWD,10-Speed Automatic,6.2L V8 16V GDI OHV,http://cars.com/vehicledetail/detail/734318024/overview/
GMC,Yukon,2018,70867,SUV,Denali,Gasoline,14,23,AWD,10-Speed Automatic,6.2L V8 16V GDI OHV,http://cars.com/vehicledetail/detail/739717805/overview/
GMC,Yukon,2018,65732,SUV,Denali,Gasoline,14,23,AWD,10-Speed Automatic,6.2L V8 16V GDI OHV,http://cars.com/vehicledetail/detail/741111012/overview/
GMC,Yukon,2017,64154,SUV,Denali,Gasoline,15,21,AWD,8-Speed Automatic,6.2L V8 16V GDI OHV,http://cars.com/vehicledetail/detail/701674043/overview/
GMC,Yukon,2017,58465,SUV,SLT,Gasoline,16,22,AWD,6-Speed Automatic,5.3L V8 16V GDI OHV,http://cars.com/vehicledetail/detail/750665451/overview/
GMC,Yukon,2017,73925,SUV,Denali,Gasoline,15,21,AWD,8-Speed Automatic with Overdrive,EcoTec3 6.2L V8,http://cars.com/vehicledetail/detail/723819980/overview/
GMC,Yukon,2017,65225,SUV,Denali,Gasoline,15,21,AWD,8-Speed Automatic,6.2L V8 16V GDI OHV,http://cars.com/vehicledetail/detail/708436804/overview/
GMC,Yukon,2017,62075,SUV,Denali,Gasoline,15,21,RWD,8-Speed Automatic,6.2L V8 16V GDI OHV,http://cars.com/vehicledetail/detail/696641135/overview/
GMC,Yukon,2016,59900,SUV,Denali,Gasoline,15,21,AWD,8-Speed Automatic,6.2L V8 16V GDI OHV,http://cars.com/vehicledetail/detail/749697848/overview/
